patch_id,latitude,longitude,poverty_score,poverty_class,population_density
317682,11.25830483,7.649924939999999,0.7466261,severely poor,1907.5732
317765,11.25830483,8.34159133,0.7697459,severely poor,1519.8304
317766,11.25830483,8.34992466,0.768105,severely poor,986.65094
317771,11.25830483,8.391591309999999,0.77008414,severely poor,848.9652
317772,11.25830483,8.399924639999998,0.76853204,severely poor,1406.7838
317773,11.25830483,8.408257970000001,0.7766098,severely poor,803.89886
318205,11.25830483,12.00825653,0.8133002,severely poor,818.0928
318443,11.25830483,14.133255679999998,0.5247564,severely poor,1523.4167
318666,11.249971500000001,5.458259149999999,0.7401729,severely poor,1407.6827
318667,11.249971500000001,5.46659248,0.74144113,severely poor,1693.9293
318845,11.249971500000001,6.94992522,0.74273086,severely poor,941.0966
318879,11.249971500000001,7.233258439999999,0.7593512,severely poor,1204.6813
318880,11.249971500000001,7.24159177,0.75819945,severely poor,820.6017
318905,11.249971500000001,7.449925019999999,0.74743515,severely poor,1428.1177
318906,11.249971500000001,7.45825835,0.74614114,severely poor,1998.6492
318907,11.249971500000001,7.46659168,0.7432676,severely poor,1012.20233
318928,11.249971500000001,7.64159161,0.74253327,severely poor,1190.5562
318929,11.249971500000001,7.649924939999999,0.7414634,severely poor,1306.3132
319014,11.249971500000001,8.358257989999998,0.7715429,severely poor,990.5398
319018,11.249971500000001,8.391591309999999,0.76529205,severely poor,2527.6538
319019,11.249971500000001,8.399924639999998,0.7679771,severely poor,2925.289
319020,11.249971500000001,8.408257970000001,0.7714063,severely poor,1645.4045
319066,11.249971500000001,8.791591149999999,0.8190341,severely poor,813.07275
319277,11.249971500000001,10.54992378,0.9017771,severely poor,1121.9437
319278,11.249971500000001,10.55825711,0.9028383,severely poor,1392.1577
319279,11.249971500000001,10.566590439999999,0.90637326,severely poor,1087.2695
319905,11.24163817,5.44992582,0.7448064,severely poor,1240.314
319906,11.24163817,5.458259149999999,0.7467565,severely poor,2913.1345
319907,11.24163817,5.46659248,0.7437831,severely poor,3043.4368
319908,11.24163817,5.474925809999999,0.74587667,severely poor,1536.9724
320145,11.24163817,7.449925019999999,0.75454044,severely poor,1120.1477
320146,11.24163817,7.45825835,0.74841034,severely poor,1424.2313
320199,11.24163817,7.89992484,0.77622986,severely poor,821.8636
320212,11.24163817,8.008258130000002,0.7589551,severely poor,1328.0311
320213,11.24163817,8.01659146,0.7546623,severely poor,1916.7631
320214,11.24163817,8.02492479,0.76115215,severely poor,1517.1843
320255,11.24163817,8.366591320000001,0.77139854,severely poor,950.80115
320256,11.24163817,8.37492465,0.77225447,severely poor,1174.4548
320257,11.24163817,8.38325798,0.7731027,severely poor,1940.0193
320258,11.24163817,8.391591309999999,0.77432626,severely poor,3148.8982
320259,11.24163817,8.399924639999998,0.7720025,severely poor,3185.9985
320260,11.24163817,8.408257970000001,0.773321,severely poor,1826.726
320261,11.24163817,8.4165913,0.7723252,severely poor,1035.5509
320517,11.24163817,10.54992378,0.9020082,severely poor,1661.6067
320518,11.24163817,10.55825711,0.9051592,severely poor,2380.2844
320519,11.24163817,10.566590439999999,0.90650696,severely poor,850.11163
321077,11.23330484,4.8999260399999995,0.6745257,severely poor,908.4866
321144,11.23330484,5.458259149999999,0.7499845,severely poor,1041.1562
321145,11.23330484,5.46659248,0.7490044,severely poor,1335.1436
321146,11.23330484,5.474925809999999,0.74673796,severely poor,1221.9303
321425,11.23330484,7.79992488,0.7453285,severely poor,888.7233
321450,11.23330484,8.008258130000002,0.76154214,severely poor,892.59875
321451,11.23330484,8.01659146,0.7628307,severely poor,2488.9683
321452,11.23330484,8.02492479,0.76489145,severely poor,2129.4824
321453,11.23330484,8.03325812,0.7653124,severely poor,850.6071
321494,11.23330484,8.37492465,0.7782819,severely poor,866.87964
321495,11.23330484,8.38325798,0.77920645,severely poor,1337.8984
321496,11.23330484,8.391591309999999,0.7752016,severely poor,1453.7068
321497,11.23330484,8.399924639999998,0.7748027,severely poor,1296.9839
321498,11.23330484,8.408257970000001,0.7743311,severely poor,827.3558
321641,11.23330484,9.59992416,0.86440605,severely poor,897.20074
321755,11.23330484,10.54992378,0.905205,severely poor,1488.8762
321756,11.23330484,10.55825711,0.9059286,severely poor,1161.7103
322142,11.23330484,13.774922489999998,0.56485313,severely poor,1044.3802
322143,11.23330484,13.783255819999997,0.58096,severely poor,1024.3857
322877,11.22497151,9.591590830000001,0.86724776,severely poor,880.4745
322878,11.22497151,9.59992416,0.86558515,severely poor,871.7618
323378,11.22497151,13.766589159999999,0.57833695,severely poor,1249.1606
323379,11.22497151,13.774922489999998,0.5667487,severely poor,2848.1118
323380,11.22497151,13.783255819999997,0.57597923,severely poor,2012.3737
323825,11.21663818,7.1999251200000005,0.78644747,severely poor,807.5626
323865,11.21663818,7.533258319999999,0.738005,severely poor,1278.1975
324613,11.21663818,13.766589159999999,0.5808597,severely poor,1454.2646
324614,11.21663818,13.774922489999998,0.57639265,severely poor,2910.2637
324615,11.21663818,13.783255819999997,0.5740757,severely poor,1984.309
325055,11.208304850000001,7.1665918,0.77705777,severely poor,852.44135
325129,11.208304850000001,7.78325822,0.7403948,severely poor,1064.78
325130,11.208304850000001,7.791591550000001,0.7258802,severely poor,905.33795
325847,11.208304850000001,13.766589159999999,0.57947505,severely poor,886.5169
325848,11.208304850000001,13.774922489999998,0.57751554,severely poor,1176.6259
325849,11.208304850000001,13.783255819999997,0.58012235,severely poor,806.49976
325850,11.208304850000001,13.79158915,0.5836903,severely poor,1042.9904
326335,11.19997152,7.549924979999999,0.7381379,severely poor,946.01044
326336,11.19997152,7.55825831,0.72710115,severely poor,2362.1292
326337,11.19997152,7.5665916399999995,0.72957486,severely poor,1302.631
326363,11.19997152,7.78325822,0.7387661,severely poor,1149.75
326364,11.19997152,7.791591550000001,0.7366504,severely poor,2750.0938
326365,11.19997152,7.79992488,0.74389565,severely poor,1501.0304
326872,11.19997152,12.024923189999999,0.806788,severely poor,900.0129
327084,11.19997152,13.79158915,0.5876942,severely poor,875.3957
327566,11.19163819,7.533258319999999,0.7499837,severely poor,887.99457
327568,11.19163819,7.549924979999999,0.74632466,severely poor,936.2773
327569,11.19163819,7.55825831,0.73976964,severely poor,1807.184
327570,11.19163819,7.5665916399999995,0.7377831,severely poor,1917.3772
327571,11.19163819,7.5749249700000005,0.73405516,severely poor,1140.1564
327576,11.19163819,7.61659162,0.67964953,severely poor,908.66187
327577,11.19163819,7.62492495,0.6697635,severely poor,1010.8539
327594,11.19163819,7.766591559999999,0.73638105,severely poor,1074.2084
327595,11.19163819,7.77492489,0.737499,severely poor,1262.8433
327596,11.19163819,7.78325822,0.7377268,severely poor,941.48395
327597,11.19163819,7.791591550000001,0.74227023,severely poor,1867.2012
327598,11.19163819,7.79992488,0.7447531,severely poor,997.83624
327649,11.19163819,8.22492471,0.77432436,severely poor,850.0965
327851,11.19163819,9.908257370000001,0.8889185,severely poor,805.35785
328329,11.19163819,13.891589109999998,0.56737465,severely poor,890.62646
328330,11.19163819,13.899922439999997,0.5669903,severely poor,1885.6658
328331,11.19163819,13.90825577,0.56455404,severely poor,2296.5508
328526,11.18330486,5.27492589,0.70942366,severely poor,916.1945
328747,11.18330486,7.116591819999999,0.7563221,severely poor,904.6069
328807,11.18330486,7.61659162,0.6629449,severely poor,1182.347
328808,11.18330486,7.62492495,0.66932935,severely poor,1961.6489
328809,11.18330486,7.633258280000001,0.6842458,severely poor,1434.1703
328810,11.18330486,7.64159161,0.6878368,severely poor,1043.2163
328813,11.18330486,7.666591599999999,0.67847997,severely poor,1470.7395
328814,11.18330486,7.67492493,0.69342023,severely poor,1133.0698
328825,11.18330486,7.766591559999999,0.73580915,severely poor,1153.1047
328877,11.18330486,8.199924719999999,0.7700739,severely poor,820.81604
328878,11.18330486,8.208258050000001,0.77035815,severely poor,1184.8287
328879,11.18330486,8.21659138,0.76374424,severely poor,1555.0587
328880,11.18330486,8.22492471,0.7705074,severely poor,2315.8765
328881,11.18330486,8.233258039999999,0.7796122,severely poor,1152.0869
329561,11.18330486,13.899922439999997,0.5755201,severely poor,1211.0061
329562,11.18330486,13.90825577,0.57538456,severely poor,2926.8516
329617,11.17497153,4.116593020000001,0.64851457,severely poor,847.29254
329755,11.17497153,5.26659256,0.70751923,severely poor,1490.3422
329756,11.17497153,5.27492589,0.7073154,severely poor,2050.1462
329976,11.17497153,7.10825849,0.7640923,severely poor,2180.9932
329977,11.17497153,7.116591819999999,0.75076485,severely poor,4002.6912
329978,11.17497153,7.12492515,0.76688534,severely poor,2297.6746
330035,11.17497153,7.59992496,0.7305684,severely poor,1619.0363
330037,11.17497153,7.61659162,0.63355863,severely poor,1274.34
330038,11.17497153,7.62492495,0.6347287,severely poor,1671.3091
330039,11.17497153,7.633258280000001,0.6565318,severely poor,1610.0408
330040,11.17497153,7.64159161,0.6587244,severely poor,1433.7036
330041,11.17497153,7.649924939999999,0.6791481,severely poor,1186.3315
330042,11.17497153,7.65825827,0.69257116,severely poor,1197.3297
330043,11.17497153,7.666591599999999,0.6718208,severely poor,3439.2776
330044,11.17497153,7.67492493,0.68463653,severely poor,2724.9087
330055,11.17497153,7.766591559999999,0.7348734,severely poor,997.5045
330107,11.17497153,8.199924719999999,0.7728598,severely poor,1482.9711
330108,11.17497153,8.208258050000001,0.7681356,severely poor,2447.26
330109,11.17497153,8.21659138,0.7658603,severely poor,3258.805
330110,11.17497153,8.22492471,0.7663985,severely poor,3327.8337
330111,11.17497153,8.233258039999999,0.77366936,severely poor,1484.8958
330653,11.17497153,12.749922899999998,0.7052374,severely poor,847.7141
330791,11.17497153,13.899922439999997,0.58402455,severely poor,899.7639
330984,11.166638200000001,5.26659256,0.7089987,severely poor,1156.3722
330985,11.166638200000001,5.27492589,0.7135224,severely poor,1858.5729
331205,11.166638200000001,7.10825849,0.7646941,severely poor,1868.1803
331206,11.166638200000001,7.116591819999999,0.7677887,severely poor,4145.8657
331207,11.166638200000001,7.12492515,0.76721364,severely poor,2842.9688
331264,11.166638200000001,7.59992496,0.72456956,severely poor,1042.5696
331266,11.166638200000001,7.61659162,0.6550975,severely poor,1616.0988
331267,11.166638200000001,7.62492495,0.6440423,severely poor,2336.0942
331268,11.166638200000001,7.633258280000001,0.63711405,severely poor,2311.2563
331269,11.166638200000001,7.64159161,0.61373913,severely poor,2809.7224
331270,11.166638200000001,7.649924939999999,0.63724744,severely poor,3343.3574
331271,11.166638200000001,7.65825827,0.67665595,severely poor,2663.3672
331272,11.166638200000001,7.666591599999999,0.6800768,severely poor,2135.2146
331273,11.166638200000001,7.67492493,0.68336666,severely poor,2381.6504
331276,11.166638200000001,7.69992492,0.69899935,severely poor,832.2531
331282,11.166638200000001,7.749924899999999,0.7325979,severely poor,901.6045
331283,11.166638200000001,7.75825823,0.73463434,severely poor,1098.0326
331306,11.166638200000001,7.949924820000001,0.7528048,severely poor,820.5878
331329,11.166638200000001,8.14159141,0.7819451,severely poor,926.3436
331336,11.166638200000001,8.199924719999999,0.77410126,severely poor,1285.8982
331337,11.166638200000001,8.208258050000001,0.7736666,severely poor,2038.7654
331338,11.166638200000001,8.21659138,0.7747647,severely poor,3305.259
331339,11.166638200000001,8.22492471,0.7739293,severely poor,3512.7327
331340,11.166638200000001,8.233258039999999,0.77297735,severely poor,2036.7053
331377,11.166638200000001,8.54159125,0.7756143,severely poor,907.95026
331882,11.166638200000001,12.749922899999998,0.6617608,severely poor,868.00433
331883,11.166638200000001,12.75825623,0.68734336,severely poor,1251.0635
332434,11.15830487,7.116591819999999,0.7680413,severely poor,1031.964
332494,11.15830487,7.61659162,0.69069594,severely poor,1120.3472
332495,11.15830487,7.62492495,0.6841372,severely poor,2459.3584
332496,11.15830487,7.633258280000001,0.6546754,severely poor,2796.1733
332497,11.15830487,7.64159161,0.65442115,severely poor,3996.4272
332498,11.15830487,7.649924939999999,0.6321997,severely poor,4852.326
332499,11.15830487,7.65825827,0.6579304,severely poor,2972.5466
332500,11.15830487,7.666591599999999,0.66290253,severely poor,1028.5044
332504,11.15830487,7.69992492,0.69424886,severely poor,832.35693
332505,11.15830487,7.708258249999999,0.6969678,severely poor,862.2381
332509,11.15830487,7.74159157,0.6882478,severely poor,961.117
332510,11.15830487,7.749924899999999,0.6908049,severely poor,956.4801
332534,11.15830487,7.949924820000001,0.75615585,severely poor,805.24176
332565,11.15830487,8.208258050000001,0.77904063,severely poor,1046.6589
332566,11.15830487,8.21659138,0.7805492,severely poor,1683.8193
332567,11.15830487,8.22492471,0.77459955,severely poor,1747.4974
332568,11.15830487,8.233258039999999,0.7748683,severely poor,1323.9626
333109,11.15830487,12.741589569999999,0.6833269,severely poor,868.02356
333110,11.15830487,12.749922899999998,0.6259884,severely poor,1928.0516
333111,11.15830487,12.75825623,0.6720965,severely poor,2158.3672
333112,11.15830487,12.76658956,0.7091702,severely poor,994.707
333720,11.149971540000001,7.62492495,0.69927794,severely poor,998.1903
333721,11.149971540000001,7.633258280000001,0.6897128,severely poor,1322.9463
333722,11.149971540000001,7.64159161,0.67334145,severely poor,2759.275
333723,11.149971540000001,7.649924939999999,0.65104437,severely poor,4080.0461
333724,11.149971540000001,7.65825827,0.6558839,severely poor,3172.393
333725,11.149971540000001,7.666591599999999,0.65831584,severely poor,1728.0089
333726,11.149971540000001,7.67492493,0.64610046,severely poor,1154.283
333727,11.149971540000001,7.68325826,0.65979403,severely poor,1920.2999
333728,11.149971540000001,7.691591590000001,0.6835678,severely poor,1051.7385
333729,11.149971540000001,7.69992492,0.6841427,severely poor,1201.767
333730,11.149971540000001,7.708258249999999,0.68499297,severely poor,1151.1517
333731,11.149971540000001,7.71659158,0.6848679,severely poor,1166.5377
333732,11.149971540000001,7.7249249099999995,0.68110716,severely poor,958.97943
333733,11.149971540000001,7.7332582400000005,0.6801022,severely poor,820.874
333734,11.149971540000001,7.74159157,0.6868496,severely poor,1093.1501
333792,11.149971540000001,8.22492471,0.7827718,severely poor,871.5746
334043,11.149971540000001,10.31659054,0.8974102,severely poor,820.1172
334059,11.149971540000001,10.449923819999999,0.89227676,severely poor,1121.8264
334060,11.149971540000001,10.458257150000001,0.8963198,severely poor,1511.6981
334061,11.149971540000001,10.46659048,0.9013025,severely poor,846.2355
334334,11.149971540000001,12.741589569999999,0.7073252,severely poor,1202.6543
334335,11.149971540000001,12.749922899999998,0.6874037,severely poor,2994.7227
334336,11.149971540000001,12.75825623,0.6925855,severely poor,2995.1316
334337,11.149971540000001,12.76658956,0.71196526,severely poor,1155.6716
334946,11.14163821,7.64159161,0.69543487,severely poor,1491.4963
334947,11.14163821,7.649924939999999,0.68182576,severely poor,2352.7012
334948,11.14163821,7.65825827,0.67488915,severely poor,1903.9337
334949,11.14163821,7.666591599999999,0.6601418,severely poor,2236.8025
334950,11.14163821,7.67492493,0.6645612,severely poor,2791.8044
334951,11.14163821,7.68325826,0.6572701,severely poor,4051.6733
334952,11.14163821,7.691591590000001,0.66418135,severely poor,2400.767
334953,11.14163821,7.69992492,0.6748086,severely poor,1687.2041
334954,11.14163821,7.708258249999999,0.6773038,severely poor,1685.5277
334955,11.14163821,7.71659158,0.65395826,severely poor,2298.4536
334956,11.14163821,7.7249249099999995,0.6687987,severely poor,2093.0442
334957,11.14163821,7.7332582400000005,0.67825806,severely poor,2119.2212
334958,11.14163821,7.74159157,0.68623024,severely poor,1096.6914
334959,11.14163821,7.749924899999999,0.69214964,severely poor,844.6731
334960,11.14163821,7.75825823,0.6919229,severely poor,1078.8816
335282,11.14163821,10.44159049,0.9002979,severely poor,929.1517
335283,11.14163821,10.449923819999999,0.89887446,severely poor,1590.8546
335284,11.14163821,10.458257150000001,0.89865726,severely poor,2323.7874
335285,11.14163821,10.46659048,0.90037847,severely poor,923.38776
335559,11.14163821,12.749922899999998,0.6978772,severely poor,1978.1566
335560,11.14163821,12.75825623,0.7091738,severely poor,2070.0088
336170,11.13330488,7.649924939999999,0.6963845,severely poor,991.22815
336171,11.13330488,7.65825827,0.69026047,severely poor,1794.3849
336172,11.13330488,7.666591599999999,0.6787428,severely poor,3189.1277
336173,11.13330488,7.67492493,0.6763458,severely poor,3093.742
336174,11.13330488,7.68325826,0.67783946,severely poor,3938.3604
336175,11.13330488,7.691591590000001,0.649126,severely poor,3952.2798
336176,11.13330488,7.69992492,0.6385381,severely poor,3728.5378
336177,11.13330488,7.708258249999999,0.6758715,severely poor,3390.2664
336178,11.13330488,7.71659158,0.67031455,severely poor,4013.409
336179,11.13330488,7.7249249099999995,0.6536834,severely poor,3312.737
336180,11.13330488,7.7332582400000005,0.6702489,severely poor,2537.4158
336181,11.13330488,7.74159157,0.68788147,severely poor,1424.9326
336182,11.13330488,7.749924899999999,0.69020396,severely poor,968.64886
336183,11.13330488,7.75825823,0.7009544,severely poor,1246.0632
336402,11.13330488,9.583257499999998,0.86230224,severely poor,988.0511
336506,11.13330488,10.449923819999999,0.89869463,severely poor,894.8523
337385,11.124971550000001,7.61659162,0.74088997,severely poor,966.7483
337386,11.124971550000001,7.62492495,0.74048203,severely poor,950.993
337387,11.124971550000001,7.633258280000001,0.7381997,severely poor,1156.1309
337388,11.124971550000001,7.64159161,0.73510736,severely poor,969.4909
337390,11.124971550000001,7.65825827,0.68846035,severely poor,1807.11
337391,11.124971550000001,7.666591599999999,0.68678194,severely poor,2285.369
337392,11.124971550000001,7.67492493,0.6813594,severely poor,1992.583
337393,11.124971550000001,7.68325826,0.676401,severely poor,2037.002
337394,11.124971550000001,7.691591590000001,0.65286255,severely poor,3576.4285
337395,11.124971550000001,7.69992492,0.64023566,severely poor,4729.2773
337396,11.124971550000001,7.708258249999999,0.6472135,severely poor,3811.0295
337397,11.124971550000001,7.71659158,0.65671,severely poor,2812.065
337398,11.124971550000001,7.7249249099999995,0.6247039,severely poor,2755.8303
337399,11.124971550000001,7.7332582400000005,0.6586701,severely poor,2599.6047
337400,11.124971550000001,7.74159157,0.67915654,severely poor,1666.7981
337401,11.124971550000001,7.749924899999999,0.6945917,severely poor,1192.9751
337402,11.124971550000001,7.75825823,0.69929194,severely poor,1029.2007
337499,11.124971550000001,8.566591240000001,0.7752005,severely poor,992.35297
337500,11.124971550000001,8.57492457,0.7736182,severely poor,1217.6215
338321,11.11663822,5.258259229999999,0.7090904,severely poor,1053.2002
338607,11.11663822,7.64159161,0.7314942,severely poor,1607.18
338608,11.11663822,7.649924939999999,0.73053753,severely poor,985.0216
338609,11.11663822,7.65825827,0.72825575,severely poor,1310.6776
338610,11.11663822,7.666591599999999,0.6843565,severely poor,1477.6472
338611,11.11663822,7.67492493,0.6787133,severely poor,1113.2264
338612,11.11663822,7.68325826,0.67602265,severely poor,1494.2393
338613,11.11663822,7.691591590000001,0.66453904,severely poor,3278.5042
338614,11.11663822,7.69992492,0.63465434,severely poor,4010.3352
338615,11.11663822,7.708258249999999,0.6288005,severely poor,3571.8552
338616,11.11663822,7.71659158,0.6080769,severely poor,3065.6145
338617,11.11663822,7.7249249099999995,0.61513764,severely poor,2925.942
338618,11.11663822,7.7332582400000005,0.6465876,severely poor,2836.9224
338619,11.11663822,7.74159157,0.6790522,severely poor,1833.0315
338620,11.11663822,7.749924899999999,0.6953623,severely poor,1116.4004
338718,11.11663822,8.566591240000001,0.7791212,severely poor,1098.3009
338719,11.11663822,8.57492457,0.7778276,severely poor,1311.6221
339537,11.10830489,5.2499259,0.70501214,severely poor,1632.8479
339538,11.10830489,5.258259229999999,0.70931923,severely poor,2655.802
339539,11.10830489,5.26659256,0.71393603,severely poor,1065.2599
339824,11.10830489,7.64159161,0.7228804,severely poor,870.0256
339825,11.10830489,7.649924939999999,0.7214214,severely poor,911.5331
339826,11.10830489,7.65825827,0.6950552,severely poor,1431.1311
339827,11.10830489,7.666591599999999,0.6826292,severely poor,1706.8495
339828,11.10830489,7.67492493,0.6746103,severely poor,1317.1105
339829,11.10830489,7.68325826,0.6673032,severely poor,1000.16254
339830,11.10830489,7.691591590000001,0.6513321,severely poor,2775.0674
339831,11.10830489,7.69992492,0.65156335,severely poor,3150.0884
339832,11.10830489,7.708258249999999,0.6326948,severely poor,3105.1377
339833,11.10830489,7.71659158,0.621382,severely poor,3779.615
339834,11.10830489,7.7249249099999995,0.63271093,severely poor,3290.6682
339835,11.10830489,7.7332582400000005,0.6428484,severely poor,2981.7346
339836,11.10830489,7.74159157,0.67613614,severely poor,2276.15
339837,11.10830489,7.749924899999999,0.6937482,severely poor,1542.8715
339838,11.10830489,7.75825823,0.6981349,severely poor,892.7922
339936,11.10830489,8.57492457,0.7785837,severely poor,908.66284
340056,11.10830489,9.57492417,0.8614368,severely poor,841.8985
340271,11.10830489,11.366590119999998,0.8620522,severely poor,1152.6187
340272,11.10830489,11.374923449999997,0.869042,severely poor,1095.8641
340752,11.09997156,5.241592569999999,0.70606947,severely poor,899.2465
340753,11.09997156,5.2499259,0.7076453,severely poor,2238.547
340754,11.09997156,5.258259229999999,0.7089798,severely poor,2827.0889
340755,11.09997156,5.26659256,0.7146763,severely poor,1732.2753
341041,11.09997156,7.649924939999999,0.71035725,severely poor,1382.0099
341042,11.09997156,7.65825827,0.6736599,severely poor,1510.8187
341043,11.09997156,7.666591599999999,0.67925984,severely poor,1264.0162
341044,11.09997156,7.67492493,0.6712778,severely poor,2108.9727
341045,11.09997156,7.68325826,0.6611891,severely poor,1822.136
341046,11.09997156,7.691591590000001,0.64515823,severely poor,2432.5503
341047,11.09997156,7.69992492,0.6025412,severely poor,2661.428
341048,11.09997156,7.708258249999999,0.6451403,severely poor,3348.029
341049,11.09997156,7.71659158,0.6471408,severely poor,4804.2505
341050,11.09997156,7.7249249099999995,0.642473,severely poor,3535.1406
341051,11.09997156,7.7332582400000005,0.6394443,severely poor,2760.3618
341052,11.09997156,7.74159157,0.67676914,severely poor,2342.4758
341053,11.09997156,7.749924899999999,0.68642503,severely poor,1269.354
341054,11.09997156,7.75825823,0.6913044,severely poor,994.6077
341487,11.09997156,11.366590119999998,0.86976737,severely poor,2040.6334
341488,11.09997156,11.374923449999997,0.8722876,severely poor,1748.4811
341765,11.09997156,13.68325586,0.5895597,severely poor,1370.4656
341766,11.09997156,13.691589189999998,0.5909187,severely poor,1450.2223
341969,11.091638230000001,5.241592569999999,0.7060252,severely poor,996.6085
341970,11.091638230000001,5.2499259,0.70919156,severely poor,1349.3916
341971,11.091638230000001,5.258259229999999,0.7104529,severely poor,1621.1235
341972,11.091638230000001,5.26659256,0.71449184,severely poor,1095.6433
342257,11.091638230000001,7.64159161,0.7062831,severely poor,1121.9443
342258,11.091638230000001,7.649924939999999,0.6673148,severely poor,1578.609
342259,11.091638230000001,7.65825827,0.667646,severely poor,1786.991
342260,11.091638230000001,7.666591599999999,0.6714135,severely poor,1894.7482
342261,11.091638230000001,7.67492493,0.65419066,severely poor,1740.006
342262,11.091638230000001,7.68325826,0.63481736,severely poor,4087.2615
342263,11.091638230000001,7.691591590000001,0.62440133,severely poor,3991.642
342264,11.091638230000001,7.69992492,0.618025,severely poor,3732.4448
342265,11.091638230000001,7.708258249999999,0.60414666,severely poor,4542.1035
342266,11.091638230000001,7.71659158,0.6000273,severely poor,4702.8184
342267,11.091638230000001,7.7249249099999995,0.6458639,severely poor,2838.5022
342268,11.091638230000001,7.7332582400000005,0.66069835,severely poor,2377.7783
342269,11.091638230000001,7.74159157,0.67088705,severely poor,2499.1724
342270,11.091638230000001,7.749924899999999,0.68448186,severely poor,1565.9846
342271,11.091638230000001,7.75825823,0.6828966,severely poor,911.88495
342486,11.091638230000001,9.549924180000001,0.8596831,severely poor,815.38654
342488,11.091638230000001,9.56659084,0.85684294,severely poor,1042.0593
342489,11.091638230000001,9.57492417,0.86341864,severely poor,941.7511
342699,11.091638230000001,11.324923469999998,0.8727239,severely poor,1482.9897
342700,11.091638230000001,11.333256799999997,0.8738672,severely poor,1561.5632
342701,11.091638230000001,11.34159013,0.8717821,severely poor,892.1053
342704,11.091638230000001,11.366590119999998,0.8706968,severely poor,1193.9647
342981,11.091638230000001,13.67492253,0.60518086,severely poor,1078.3885
342982,11.091638230000001,13.68325586,0.5826686,severely poor,3007.4263
342983,11.091638230000001,13.691589189999998,0.584018,severely poor,3623.251
342984,11.091638230000001,13.699922519999998,0.5956351,severely poor,1566.8961
342986,11.091638230000001,13.71658918,0.59842837,severely poor,810.7641
343472,11.0833049,7.64159161,0.6824954,severely poor,924.7262
343473,11.0833049,7.649924939999999,0.6640814,severely poor,1871.1584
343474,11.0833049,7.65825827,0.6596896,severely poor,2202.777
343475,11.0833049,7.666591599999999,0.6584266,severely poor,2333.5342
343476,11.0833049,7.67492493,0.6145237,severely poor,3174.1216
343477,11.0833049,7.68325826,0.6142229,severely poor,6946.7334
343478,11.0833049,7.691591590000001,0.63856655,severely poor,7031.271
343479,11.0833049,7.69992492,0.6360668,severely poor,5826.583
343480,11.0833049,7.708258249999999,0.6080628,severely poor,4872.214
343481,11.0833049,7.71659158,0.62687933,severely poor,4636.8843
343482,11.0833049,7.7249249099999995,0.6380053,severely poor,3197.8645
343483,11.0833049,7.7332582400000005,0.661485,severely poor,2517.3328
343484,11.0833049,7.74159157,0.66534275,severely poor,3336.1177
343485,11.0833049,7.749924899999999,0.66938937,severely poor,3229.6912
343486,11.0833049,7.75825823,0.6774622,severely poor,3494.5813
343487,11.0833049,7.766591559999999,0.6680837,severely poor,1545.5289
343701,11.0833049,9.549924180000001,0.85799026,severely poor,1106.476
343702,11.0833049,9.55825751,0.85376763,severely poor,1563.7445
343703,11.0833049,9.56659084,0.8554555,severely poor,2223.042
343704,11.0833049,9.57492417,0.86490655,severely poor,1496.3384
343915,11.0833049,11.333256799999997,0.8709769,severely poor,883.0991
344196,11.0833049,13.67492253,0.59998155,severely poor,1225.3713
344197,11.0833049,13.68325586,0.5854435,severely poor,4047.8032
344198,11.0833049,13.691589189999998,0.5878289,severely poor,4842.192
344199,11.0833049,13.699922519999998,0.5932221,severely poor,3384.557
344200,11.0833049,13.70825585,0.5944925,severely poor,1726.7241
344687,11.07497157,7.649924939999999,0.672223,severely poor,1905.4165
344688,11.07497157,7.65825827,0.6685691,severely poor,2241.4155
344689,11.07497157,7.666591599999999,0.65624213,severely poor,2828.551
344690,11.07497157,7.67492493,0.63484204,severely poor,5889.9673
344691,11.07497157,7.68325826,0.6070727,severely poor,8634.37
344692,11.07497157,7.691591590000001,0.61667144,severely poor,8336.926
344693,11.07497157,7.69992492,0.62763715,severely poor,7139.8223
344694,11.07497157,7.708258249999999,0.62621814,severely poor,5197.925
344695,11.07497157,7.71659158,0.62964934,severely poor,4336.1587
344696,11.07497157,7.7249249099999995,0.63789874,severely poor,4073.2793
344697,11.07497157,7.7332582400000005,0.659854,severely poor,4535.8345
344698,11.07497157,7.74159157,0.668129,severely poor,4145.8345
344699,11.07497157,7.749924899999999,0.67786133,severely poor,4749.579
344700,11.07497157,7.75825823,0.66557413,severely poor,4489.63
344701,11.07497157,7.766591559999999,0.6580578,severely poor,2686.4258
344702,11.07497157,7.77492489,0.7137623,severely poor,1476.4929
344736,11.07497157,8.05825811,0.7422044,severely poor,861.0255
344915,11.07497157,9.549924180000001,0.85820264,severely poor,1163.7853
344916,11.07497157,9.55825751,0.8574198,severely poor,2558.8958
344917,11.07497157,9.56659084,0.8608772,severely poor,3444.9888
344918,11.07497157,9.57492417,0.86378574,severely poor,2114.6555
345410,11.07497157,13.67492253,0.606947,severely poor,978.143
345411,11.07497157,13.68325586,0.59548193,severely poor,3281.481
345412,11.07497157,13.691589189999998,0.59488994,severely poor,4200.9736
345413,11.07497157,13.699922519999998,0.59795004,severely poor,3953.651
345414,11.07497157,13.70825585,0.60070586,severely poor,2097.0535
345898,11.06663824,7.64159161,0.6719643,severely poor,932.34375
345899,11.06663824,7.649924939999999,0.66865706,severely poor,1664.7837
