patch_id,image_name,poverty_class,poverty_score,longitude,latitude,local_folder,path_tif,path_png,date_start,date_end,cloud_pct_max
3080,id3080_S2RGB_100px,severely poor,0.67509145,6.61659202,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3080_S2RGB_100px.png,2015-06-23,2025-08-21,20
3081,id3081_S2RGB_100px,severely poor,0.66493684,6.624925350000001,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3081_S2RGB_100px.png,2015-06-23,2025-08-21,20
3082,id3082_S2RGB_100px,severely poor,0.632083,6.63325868,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3082_S2RGB_100px.png,2015-06-23,2025-08-21,20
3083,id3083_S2RGB_100px,severely poor,0.5687293,6.641592009999999,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3083_S2RGB_100px.png,2015-06-23,2025-08-21,20
3084,id3084_S2RGB_100px,severely poor,0.6073554,6.64992534,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3084_S2RGB_100px.png,2015-06-23,2025-08-21,20
3085,id3085_S2RGB_100px,severely poor,0.61305445,6.65825867,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3085_S2RGB_100px.png,2015-06-23,2025-08-21,20
3086,id3086_S2RGB_100px,severely poor,0.5828662,6.6665920000000005,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3086_S2RGB_100px.png,2015-06-23,2025-08-21,20
3087,id3087_S2RGB_100px,severely poor,0.5849764,6.67492533,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3087_S2RGB_100px.png,2015-06-23,2025-08-21,20
3088,id3088_S2RGB_100px,severely poor,0.6176257,6.683258659999999,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3088_S2RGB_100px.png,2015-06-23,2025-08-21,20
3089,id3089_S2RGB_100px,severely poor,0.64823383,6.69159199,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3089_S2RGB_100px.png,2015-06-23,2025-08-21,20
3090,id3090_S2RGB_100px,severely poor,0.66316205,6.699925319999999,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3090_S2RGB_100px.png,2015-06-23,2025-08-21,20
3091,id3091_S2RGB_100px,severely poor,0.7900565,7.77492489,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3091_S2RGB_100px.png,2015-06-23,2025-08-21,20
3092,id3092_S2RGB_100px,severely poor,0.7950655,7.78325822,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3092_S2RGB_100px.png,2015-06-23,2025-08-21,20
3093,id3093_S2RGB_100px,severely poor,0.85626984,8.01659146,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3093_S2RGB_100px.png,2015-06-23,2025-08-21,20
3094,id3094_S2RGB_100px,severely poor,0.81920666,8.124924749999998,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3094_S2RGB_100px.png,2015-06-23,2025-08-21,20
3095,id3095_S2RGB_100px,severely poor,0.8027737,8.29992468,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3095_S2RGB_100px.png,2015-06-23,2025-08-21,20
3096,id3096_S2RGB_100px,severely poor,0.8004907,8.30825801,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3096_S2RGB_100px.png,2015-06-23,2025-08-21,20
3097,id3097_S2RGB_100px,severely poor,0.79941416,8.316591339999999,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3097_S2RGB_100px.png,2015-06-23,2025-08-21,20
3098,id3098_S2RGB_100px,severely poor,0.80226165,8.60825789,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3098_S2RGB_100px.png,2015-06-23,2025-08-21,20
3099,id3099_S2RGB_100px,severely poor,0.8055941,8.61659122,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3099_S2RGB_100px.png,2015-06-23,2025-08-21,20
3100,id3100_S2RGB_100px,severely poor,0.7908112,8.633257879999999,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3100_S2RGB_100px.png,2015-06-23,2025-08-21,20
3101,id3101_S2RGB_100px,severely poor,0.80015516,8.641591210000001,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3101_S2RGB_100px.png,2015-06-23,2025-08-21,20
3102,id3102_S2RGB_100px,severely poor,0.7387298,8.64992454,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3102_S2RGB_100px.png,2015-06-23,2025-08-21,20
3103,id3103_S2RGB_100px,severely poor,0.78626126,8.65825787,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3103_S2RGB_100px.png,2015-06-23,2025-08-21,20
3104,id3104_S2RGB_100px,severely poor,0.80534846,8.6665912,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3104_S2RGB_100px.png,2015-06-23,2025-08-21,20
3105,id3105_S2RGB_100px,severely poor,0.7880565,8.908257769999999,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3105_S2RGB_100px.png,2015-06-23,2025-08-21,20
3106,id3106_S2RGB_100px,severely poor,0.8131139,8.916591100000002,12.18330446,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3106_S2RGB_100px.png,2015-06-23,2025-08-21,20
3107,id3107_S2RGB_100px,severely poor,0.5121918,4.36659292,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3107_S2RGB_100px.png,2015-06-23,2025-08-21,20
3108,id3108_S2RGB_100px,severely poor,0.50979984,4.374926250000001,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3108_S2RGB_100px.png,2015-06-23,2025-08-21,20
3109,id3109_S2RGB_100px,severely poor,0.52158505,4.408259569999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3109_S2RGB_100px.png,2015-06-23,2025-08-21,20
3110,id3110_S2RGB_100px,severely poor,0.67346656,6.624925350000001,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3110_S2RGB_100px.png,2015-06-23,2025-08-21,20
3111,id3111_S2RGB_100px,severely poor,0.6617909,6.63325868,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3111_S2RGB_100px.png,2015-06-23,2025-08-21,20
3112,id3112_S2RGB_100px,severely poor,0.60111785,6.641592009999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3112_S2RGB_100px.png,2015-06-23,2025-08-21,20
3113,id3113_S2RGB_100px,severely poor,0.5582972,6.64992534,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3113_S2RGB_100px.png,2015-06-23,2025-08-21,20
3114,id3114_S2RGB_100px,severely poor,0.55803376,6.65825867,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3114_S2RGB_100px.png,2015-06-23,2025-08-21,20
3115,id3115_S2RGB_100px,severely poor,0.57191753,6.6665920000000005,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3115_S2RGB_100px.png,2015-06-23,2025-08-21,20
3116,id3116_S2RGB_100px,severely poor,0.548418,6.67492533,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3116_S2RGB_100px.png,2015-06-23,2025-08-21,20
3117,id3117_S2RGB_100px,severely poor,0.5788653,6.683258659999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3117_S2RGB_100px.png,2015-06-23,2025-08-21,20
3118,id3118_S2RGB_100px,severely poor,0.6385892,6.69159199,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3118_S2RGB_100px.png,2015-06-23,2025-08-21,20
3119,id3119_S2RGB_100px,severely poor,0.6584452,6.699925319999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3119_S2RGB_100px.png,2015-06-23,2025-08-21,20
3120,id3120_S2RGB_100px,severely poor,0.7849519,7.766591559999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3120_S2RGB_100px.png,2015-06-23,2025-08-21,20
3121,id3121_S2RGB_100px,severely poor,0.7917078,7.77492489,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3121_S2RGB_100px.png,2015-06-23,2025-08-21,20
3122,id3122_S2RGB_100px,severely poor,0.8562048,8.01659146,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3122_S2RGB_100px.png,2015-06-23,2025-08-21,20
3123,id3123_S2RGB_100px,severely poor,0.81267047,8.283258019999998,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3123_S2RGB_100px.png,2015-06-23,2025-08-21,20
3124,id3124_S2RGB_100px,severely poor,0.8101583,8.291591350000001,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3124_S2RGB_100px.png,2015-06-23,2025-08-21,20
3125,id3125_S2RGB_100px,severely poor,0.8032448,8.29992468,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3125_S2RGB_100px.png,2015-06-23,2025-08-21,20
3126,id3126_S2RGB_100px,severely poor,0.8039451,8.30825801,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3126_S2RGB_100px.png,2015-06-23,2025-08-21,20
3127,id3127_S2RGB_100px,severely poor,0.8027202,8.316591339999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3127_S2RGB_100px.png,2015-06-23,2025-08-21,20
3128,id3128_S2RGB_100px,severely poor,0.79819953,8.324924670000001,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3128_S2RGB_100px.png,2015-06-23,2025-08-21,20
3129,id3129_S2RGB_100px,severely poor,0.7986933,8.333258,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3129_S2RGB_100px.png,2015-06-23,2025-08-21,20
3130,id3130_S2RGB_100px,severely poor,0.8041862,8.633257879999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3130_S2RGB_100px.png,2015-06-23,2025-08-21,20
3131,id3131_S2RGB_100px,severely poor,0.79220825,8.641591210000001,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3131_S2RGB_100px.png,2015-06-23,2025-08-21,20
3132,id3132_S2RGB_100px,severely poor,0.79304767,8.64992454,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3132_S2RGB_100px.png,2015-06-23,2025-08-21,20
3133,id3133_S2RGB_100px,severely poor,0.7920621,8.65825787,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3133_S2RGB_100px.png,2015-06-23,2025-08-21,20
3134,id3134_S2RGB_100px,severely poor,0.8018963,8.6665912,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3134_S2RGB_100px.png,2015-06-23,2025-08-21,20
3135,id3135_S2RGB_100px,severely poor,0.81117225,8.89992444,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3135_S2RGB_100px.png,2015-06-23,2025-08-21,20
3136,id3136_S2RGB_100px,severely poor,0.8140514,8.908257769999999,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3136_S2RGB_100px.png,2015-06-23,2025-08-21,20
3137,id3137_S2RGB_100px,severely poor,0.8155173,8.916591100000002,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3137_S2RGB_100px.png,2015-06-23,2025-08-21,20
3138,id3138_S2RGB_100px,severely poor,0.8703434,9.71659078,12.17497113,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3138_S2RGB_100px.png,2015-06-23,2025-08-21,20
3139,id3139_S2RGB_100px,severely poor,0.67617303,6.63325868,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3139_S2RGB_100px.png,2015-06-23,2025-08-21,20
3140,id3140_S2RGB_100px,severely poor,0.6615079,6.641592009999999,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3140_S2RGB_100px.png,2015-06-23,2025-08-21,20
3141,id3141_S2RGB_100px,severely poor,0.596256,6.64992534,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3141_S2RGB_100px.png,2015-06-23,2025-08-21,20
3142,id3142_S2RGB_100px,severely poor,0.56093526,6.65825867,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3142_S2RGB_100px.png,2015-06-23,2025-08-21,20
3143,id3143_S2RGB_100px,severely poor,0.6042838,6.6665920000000005,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3143_S2RGB_100px.png,2015-06-23,2025-08-21,20
3144,id3144_S2RGB_100px,severely poor,0.61028564,6.67492533,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3144_S2RGB_100px.png,2015-06-23,2025-08-21,20
3145,id3145_S2RGB_100px,severely poor,0.59372723,6.683258659999999,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3145_S2RGB_100px.png,2015-06-23,2025-08-21,20
3146,id3146_S2RGB_100px,severely poor,0.6502898,6.69159199,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3146_S2RGB_100px.png,2015-06-23,2025-08-21,20
3147,id3147_S2RGB_100px,severely poor,0.65419644,6.699925319999999,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3147_S2RGB_100px.png,2015-06-23,2025-08-21,20
3148,id3148_S2RGB_100px,severely poor,0.71641874,6.80825861,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3148_S2RGB_100px.png,2015-06-23,2025-08-21,20
3149,id3149_S2RGB_100px,severely poor,0.79005486,7.766591559999999,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3149_S2RGB_100px.png,2015-06-23,2025-08-21,20
3150,id3150_S2RGB_100px,severely poor,0.7946402,7.77492489,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3150_S2RGB_100px.png,2015-06-23,2025-08-21,20
3151,id3151_S2RGB_100px,severely poor,0.8108886,8.14992474,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3151_S2RGB_100px.png,2015-06-23,2025-08-21,20
3152,id3152_S2RGB_100px,severely poor,0.8091617,8.29992468,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3152_S2RGB_100px.png,2015-06-23,2025-08-21,20
3153,id3153_S2RGB_100px,severely poor,0.7988754,8.333258,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3153_S2RGB_100px.png,2015-06-23,2025-08-21,20
3154,id3154_S2RGB_100px,severely poor,0.79321533,8.34159133,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3154_S2RGB_100px.png,2015-06-23,2025-08-21,20
3155,id3155_S2RGB_100px,severely poor,0.793337,8.34992466,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3155_S2RGB_100px.png,2015-06-23,2025-08-21,20
3156,id3156_S2RGB_100px,severely poor,0.80305415,8.61659122,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3156_S2RGB_100px.png,2015-06-23,2025-08-21,20
3157,id3157_S2RGB_100px,severely poor,0.80985284,8.62492455,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3157_S2RGB_100px.png,2015-06-23,2025-08-21,20
3158,id3158_S2RGB_100px,severely poor,0.80451554,8.633257879999999,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3158_S2RGB_100px.png,2015-06-23,2025-08-21,20
3159,id3159_S2RGB_100px,severely poor,0.8044006,8.641591210000001,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3159_S2RGB_100px.png,2015-06-23,2025-08-21,20
3160,id3160_S2RGB_100px,severely poor,0.8002222,8.64992454,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3160_S2RGB_100px.png,2015-06-23,2025-08-21,20
3161,id3161_S2RGB_100px,severely poor,0.78870714,8.65825787,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3161_S2RGB_100px.png,2015-06-23,2025-08-21,20
3162,id3162_S2RGB_100px,severely poor,0.79011405,8.6665912,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3162_S2RGB_100px.png,2015-06-23,2025-08-21,20
3163,id3163_S2RGB_100px,severely poor,0.8042119,8.674924529999998,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3163_S2RGB_100px.png,2015-06-23,2025-08-21,20
3164,id3164_S2RGB_100px,severely poor,0.793182,8.683257860000001,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3164_S2RGB_100px.png,2015-06-23,2025-08-21,20
3165,id3165_S2RGB_100px,severely poor,0.8102945,8.69159119,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3165_S2RGB_100px.png,2015-06-23,2025-08-21,20
3166,id3166_S2RGB_100px,severely poor,0.80663854,8.84992446,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3166_S2RGB_100px.png,2015-06-23,2025-08-21,20
3167,id3167_S2RGB_100px,severely poor,0.8152211,8.908257769999999,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3167_S2RGB_100px.png,2015-06-23,2025-08-21,20
3168,id3168_S2RGB_100px,severely poor,0.87316257,9.71659078,12.1666378,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3168_S2RGB_100px.png,2015-06-23,2025-08-21,20
3169,id3169_S2RGB_100px,severely poor,0.6791992,6.641592009999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3169_S2RGB_100px.png,2015-06-23,2025-08-21,20
3170,id3170_S2RGB_100px,severely poor,0.664126,6.64992534,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3170_S2RGB_100px.png,2015-06-23,2025-08-21,20
3171,id3171_S2RGB_100px,severely poor,0.62335956,6.65825867,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3171_S2RGB_100px.png,2015-06-23,2025-08-21,20
3172,id3172_S2RGB_100px,severely poor,0.64368755,6.6665920000000005,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3172_S2RGB_100px.png,2015-06-23,2025-08-21,20
3173,id3173_S2RGB_100px,severely poor,0.6565206,6.67492533,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3173_S2RGB_100px.png,2015-06-23,2025-08-21,20
3174,id3174_S2RGB_100px,severely poor,0.6223938,6.683258659999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3174_S2RGB_100px.png,2015-06-23,2025-08-21,20
3175,id3175_S2RGB_100px,severely poor,0.6531774,6.69159199,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3175_S2RGB_100px.png,2015-06-23,2025-08-21,20
3176,id3176_S2RGB_100px,severely poor,0.66339076,6.699925319999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3176_S2RGB_100px.png,2015-06-23,2025-08-21,20
3177,id3177_S2RGB_100px,severely poor,0.7204147,6.799925279999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3177_S2RGB_100px.png,2015-06-23,2025-08-21,20
3178,id3178_S2RGB_100px,severely poor,0.7116737,6.80825861,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3178_S2RGB_100px.png,2015-06-23,2025-08-21,20
3179,id3179_S2RGB_100px,severely poor,0.7123263,6.81659194,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3179_S2RGB_100px.png,2015-06-23,2025-08-21,20
3180,id3180_S2RGB_100px,severely poor,0.79456604,7.766591559999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3180_S2RGB_100px.png,2015-06-23,2025-08-21,20
3181,id3181_S2RGB_100px,severely poor,0.8086294,8.116591419999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3181_S2RGB_100px.png,2015-06-23,2025-08-21,20
3182,id3182_S2RGB_100px,severely poor,0.79199994,8.124924749999998,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3182_S2RGB_100px.png,2015-06-23,2025-08-21,20
3183,id3183_S2RGB_100px,severely poor,0.7590279,8.133258080000001,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3183_S2RGB_100px.png,2015-06-23,2025-08-21,20
3184,id3184_S2RGB_100px,severely poor,0.81030107,8.14159141,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3184_S2RGB_100px.png,2015-06-23,2025-08-21,20
3185,id3185_S2RGB_100px,severely poor,0.8119744,8.14992474,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3185_S2RGB_100px.png,2015-06-23,2025-08-21,20
3186,id3186_S2RGB_100px,severely poor,0.79600906,8.333258,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3186_S2RGB_100px.png,2015-06-23,2025-08-21,20
3187,id3187_S2RGB_100px,severely poor,0.7961592,8.34159133,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3187_S2RGB_100px.png,2015-06-23,2025-08-21,20
3188,id3188_S2RGB_100px,severely poor,0.79682505,8.34992466,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3188_S2RGB_100px.png,2015-06-23,2025-08-21,20
3189,id3189_S2RGB_100px,severely poor,0.7955566,8.358257989999998,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3189_S2RGB_100px.png,2015-06-23,2025-08-21,20
3190,id3190_S2RGB_100px,severely poor,0.8135541,8.60825789,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3190_S2RGB_100px.png,2015-06-23,2025-08-21,20
3191,id3191_S2RGB_100px,severely poor,0.81305766,8.61659122,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3191_S2RGB_100px.png,2015-06-23,2025-08-21,20
3192,id3192_S2RGB_100px,severely poor,0.8107442,8.62492455,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3192_S2RGB_100px.png,2015-06-23,2025-08-21,20
3193,id3193_S2RGB_100px,severely poor,0.80525833,8.633257879999999,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3193_S2RGB_100px.png,2015-06-23,2025-08-21,20
3194,id3194_S2RGB_100px,severely poor,0.80993134,8.641591210000001,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3194_S2RGB_100px.png,2015-06-23,2025-08-21,20
3195,id3195_S2RGB_100px,severely poor,0.80865586,8.64992454,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3195_S2RGB_100px.png,2015-06-23,2025-08-21,20
3196,id3196_S2RGB_100px,severely poor,0.8029318,8.65825787,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3196_S2RGB_100px.png,2015-06-23,2025-08-21,20
3197,id3197_S2RGB_100px,severely poor,0.7992363,8.6665912,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3197_S2RGB_100px.png,2015-06-23,2025-08-21,20
3198,id3198_S2RGB_100px,severely poor,0.78341854,8.674924529999998,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3198_S2RGB_100px.png,2015-06-23,2025-08-21,20
3199,id3199_S2RGB_100px,severely poor,0.8027144,8.683257860000001,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3199_S2RGB_100px.png,2015-06-23,2025-08-21,20
3200,id3200_S2RGB_100px,severely poor,0.8044014,8.69159119,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3200_S2RGB_100px.png,2015-06-23,2025-08-21,20
3201,id3201_S2RGB_100px,severely poor,0.8121721,8.89159111,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3201_S2RGB_100px.png,2015-06-23,2025-08-21,20
3202,id3202_S2RGB_100px,severely poor,0.7683012,9.149924339999998,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3202_S2RGB_100px.png,2015-06-23,2025-08-21,20
3203,id3203_S2RGB_100px,severely poor,0.76751596,9.15825767,12.15830447,poverty_severely_poor,,/home/annaj/satellite_dataset_nigeria/poverty_severely_poor/id3203_S2RGB_100px.png,2015-06-23,2025-08-21,20
