patch_id,image_name,poverty_class,poverty_score,longitude,latitude,local_folder,path_tif,path_png,date_start,date_end,cloud_pct_max
2230,id2230_S2RGB_100px,poor,0.463539,34.72552559293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2230_S2RGB_100px.png,2015-06-23,2025-08-22,20
2231,id2231_S2RGB_100px,poor,0.48523957,34.73385892293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2231_S2RGB_100px.png,2015-06-23,2025-08-22,20
2232,id2232_S2RGB_100px,severely poor,0.51042634,34.74219225293,0.0719509198242196,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2232_S2RGB_100px.png,2015-06-23,2025-08-22,20
2233,id2233_S2RGB_100px,poor,0.49633378,34.75052558293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2233_S2RGB_100px.png,2015-06-23,2025-08-22,20
2234,id2234_S2RGB_100px,poor,0.4863959,34.75885891293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2234_S2RGB_100px.png,2015-06-23,2025-08-22,20
2235,id2235_S2RGB_100px,poor,0.46050623,34.76719224293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2235_S2RGB_100px.png,2015-06-23,2025-08-22,20
2236,id2236_S2RGB_100px,poor,0.4512519,34.77552557293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2236_S2RGB_100px.png,2015-06-23,2025-08-22,20
2237,id2237_S2RGB_100px,poor,0.45122492,34.78385890293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2237_S2RGB_100px.png,2015-06-23,2025-08-22,20
2238,id2238_S2RGB_100px,poor,0.42739192,34.79219223293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2238_S2RGB_100px.png,2015-06-23,2025-08-22,20
2239,id2239_S2RGB_100px,poor,0.44875044,34.80052556293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2239_S2RGB_100px.png,2015-06-23,2025-08-22,20
2240,id2240_S2RGB_100px,poor,0.45749456,34.80885889293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2240_S2RGB_100px.png,2015-06-23,2025-08-22,20
2241,id2241_S2RGB_100px,poor,0.45443335,34.81719222293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2241_S2RGB_100px.png,2015-06-23,2025-08-22,20
2242,id2242_S2RGB_100px,poor,0.46672142,34.82552555293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2242_S2RGB_100px.png,2015-06-23,2025-08-22,20
2243,id2243_S2RGB_100px,poor,0.4756435,34.84219221293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2243_S2RGB_100px.png,2015-06-23,2025-08-22,20
2244,id2244_S2RGB_100px,poor,0.4705987,34.85052554293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2244_S2RGB_100px.png,2015-06-23,2025-08-22,20
2245,id2245_S2RGB_100px,poor,0.41378805,35.06719212293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2245_S2RGB_100px.png,2015-06-23,2025-08-22,20
2246,id2246_S2RGB_100px,poor,0.36824495,37.29219123293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2246_S2RGB_100px.png,2015-06-23,2025-08-22,20
2247,id2247_S2RGB_100px,poor,0.3646895,37.62552443293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2247_S2RGB_100px.png,2015-06-23,2025-08-22,20
2248,id2248_S2RGB_100px,poor,0.3730026,37.63385776293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2248_S2RGB_100px.png,2015-06-23,2025-08-22,20
2249,id2249_S2RGB_100px,poor,0.38487917,37.64219109293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2249_S2RGB_100px.png,2015-06-23,2025-08-22,20
2250,id2250_S2RGB_100px,poor,0.39002237,37.65052442293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2250_S2RGB_100px.png,2015-06-23,2025-08-22,20
2251,id2251_S2RGB_100px,poor,0.43670583,37.65885775293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2251_S2RGB_100px.png,2015-06-23,2025-08-22,20
2252,id2252_S2RGB_100px,poor,0.44721884,37.67552441293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2252_S2RGB_100px.png,2015-06-23,2025-08-22,20
2253,id2253_S2RGB_100px,poor,0.4529542,37.68385774293,0.0719509198242196,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2253_S2RGB_100px.png,2015-06-23,2025-08-22,20
2254,id2254_S2RGB_100px,severely poor,0.75952613,40.30052336293,0.0719509198242196,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2254_S2RGB_100px.png,2015-06-23,2025-08-22,20
2255,id2255_S2RGB_100px,severely poor,0.76467896,40.30885669293,0.0719509198242196,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2255_S2RGB_100px.png,2015-06-23,2025-08-22,20
2256,id2256_S2RGB_100px,poor,0.4672154,34.26719244293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2256_S2RGB_100px.png,2015-06-23,2025-08-22,20
2257,id2257_S2RGB_100px,poor,0.42525077,34.27552577293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2257_S2RGB_100px.png,2015-06-23,2025-08-22,20
2258,id2258_S2RGB_100px,poor,0.42232394,34.28385910293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2258_S2RGB_100px.png,2015-06-23,2025-08-22,20
2259,id2259_S2RGB_100px,poor,0.42755064,34.29219243293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2259_S2RGB_100px.png,2015-06-23,2025-08-22,20
2260,id2260_S2RGB_100px,poor,0.45154217,34.30052576293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2260_S2RGB_100px.png,2015-06-23,2025-08-22,20
2261,id2261_S2RGB_100px,poor,0.466281,34.51719234293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2261_S2RGB_100px.png,2015-06-23,2025-08-22,20
2262,id2262_S2RGB_100px,poor,0.45090443,34.56719232293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2262_S2RGB_100px.png,2015-06-23,2025-08-22,20
2263,id2263_S2RGB_100px,poor,0.44802517,34.57552565293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2263_S2RGB_100px.png,2015-06-23,2025-08-22,20
2264,id2264_S2RGB_100px,poor,0.46942765,34.58385898293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2264_S2RGB_100px.png,2015-06-23,2025-08-22,20
2265,id2265_S2RGB_100px,poor,0.48476866,34.59219231293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2265_S2RGB_100px.png,2015-06-23,2025-08-22,20
2266,id2266_S2RGB_100px,severely poor,0.5321672,34.60885897293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2266_S2RGB_100px.png,2015-06-23,2025-08-22,20
2267,id2267_S2RGB_100px,severely poor,0.531265,34.61719230293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2267_S2RGB_100px.png,2015-06-23,2025-08-22,20
2268,id2268_S2RGB_100px,severely poor,0.5172868,34.62552563293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2268_S2RGB_100px.png,2015-06-23,2025-08-22,20
2269,id2269_S2RGB_100px,severely poor,0.5138137,34.63385896293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2269_S2RGB_100px.png,2015-06-23,2025-08-22,20
2270,id2270_S2RGB_100px,severely poor,0.51007265,34.64219229293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2270_S2RGB_100px.png,2015-06-23,2025-08-22,20
2271,id2271_S2RGB_100px,severely poor,0.5084792,34.65052562293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2271_S2RGB_100px.png,2015-06-23,2025-08-22,20
2272,id2272_S2RGB_100px,severely poor,0.50279075,34.65885895293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2272_S2RGB_100px.png,2015-06-23,2025-08-22,20
2273,id2273_S2RGB_100px,severely poor,0.5000444,34.66719228293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2273_S2RGB_100px.png,2015-06-23,2025-08-22,20
2274,id2274_S2RGB_100px,poor,0.4939225,34.67552561293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2274_S2RGB_100px.png,2015-06-23,2025-08-22,20
2275,id2275_S2RGB_100px,severely poor,0.5089933,34.68385894293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2275_S2RGB_100px.png,2015-06-23,2025-08-22,20
2276,id2276_S2RGB_100px,poor,0.49087304,34.69219227293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2276_S2RGB_100px.png,2015-06-23,2025-08-22,20
2277,id2277_S2RGB_100px,poor,0.48156515,34.70052560293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2277_S2RGB_100px.png,2015-06-23,2025-08-22,20
2278,id2278_S2RGB_100px,poor,0.46650633,34.70885893293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2278_S2RGB_100px.png,2015-06-23,2025-08-22,20
2279,id2279_S2RGB_100px,poor,0.4443653,34.71719226293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2279_S2RGB_100px.png,2015-06-23,2025-08-22,20
2280,id2280_S2RGB_100px,poor,0.45039332,34.72552559293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2280_S2RGB_100px.png,2015-06-23,2025-08-22,20
2281,id2281_S2RGB_100px,poor,0.47596353,34.73385892293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2281_S2RGB_100px.png,2015-06-23,2025-08-22,20
2282,id2282_S2RGB_100px,poor,0.49635375,34.74219225293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2282_S2RGB_100px.png,2015-06-23,2025-08-22,20
2283,id2283_S2RGB_100px,poor,0.49764615,34.75052558293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2283_S2RGB_100px.png,2015-06-23,2025-08-22,20
2284,id2284_S2RGB_100px,poor,0.48017657,34.75885891293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2284_S2RGB_100px.png,2015-06-23,2025-08-22,20
2285,id2285_S2RGB_100px,poor,0.4588709,34.76719224293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2285_S2RGB_100px.png,2015-06-23,2025-08-22,20
2286,id2286_S2RGB_100px,poor,0.4539516,34.77552557293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2286_S2RGB_100px.png,2015-06-23,2025-08-22,20
2287,id2287_S2RGB_100px,poor,0.4439818,34.78385890293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2287_S2RGB_100px.png,2015-06-23,2025-08-22,20
2288,id2288_S2RGB_100px,poor,0.4402254,34.79219223293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2288_S2RGB_100px.png,2015-06-23,2025-08-22,20
2289,id2289_S2RGB_100px,poor,0.45550102,34.80052556293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2289_S2RGB_100px.png,2015-06-23,2025-08-22,20
2290,id2290_S2RGB_100px,poor,0.49011514,34.83385888293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2290_S2RGB_100px.png,2015-06-23,2025-08-22,20
2291,id2291_S2RGB_100px,poor,0.48199368,34.84219221293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2291_S2RGB_100px.png,2015-06-23,2025-08-22,20
2292,id2292_S2RGB_100px,poor,0.43371242,34.94219217293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2292_S2RGB_100px.png,2015-06-23,2025-08-22,20
2293,id2293_S2RGB_100px,severely poor,0.5242248,35.15052542293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2293_S2RGB_100px.png,2015-06-23,2025-08-22,20
2294,id2294_S2RGB_100px,severely poor,0.51192516,35.24219205293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2294_S2RGB_100px.png,2015-06-23,2025-08-22,20
2295,id2295_S2RGB_100px,poor,0.3548979,35.54219193293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2295_S2RGB_100px.png,2015-06-23,2025-08-22,20
2296,id2296_S2RGB_100px,poor,0.42907956,35.71719186293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2296_S2RGB_100px.png,2015-06-23,2025-08-22,20
2297,id2297_S2RGB_100px,poor,0.42214614,35.72552519293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2297_S2RGB_100px.png,2015-06-23,2025-08-22,20
2298,id2298_S2RGB_100px,poor,0.43377542,35.73385852293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2298_S2RGB_100px.png,2015-06-23,2025-08-22,20
2299,id2299_S2RGB_100px,vulnerable,0.24157043,36.35052494293,0.0636175898242195,poverty_vulnerable,,/home/annaj/satellite_dataset_kenya/poverty_vulnerable/id2299_S2RGB_100px.png,2015-06-23,2025-08-22,20
2300,id2300_S2RGB_100px,poor,0.34796053,37.62552443293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2300_S2RGB_100px.png,2015-06-23,2025-08-22,20
2301,id2301_S2RGB_100px,vulnerable,0.3249491,37.63385776293,0.0636175898242195,poverty_vulnerable,,/home/annaj/satellite_dataset_kenya/poverty_vulnerable/id2301_S2RGB_100px.png,2015-06-23,2025-08-22,20
2302,id2302_S2RGB_100px,poor,0.33658805,37.64219109293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2302_S2RGB_100px.png,2015-06-23,2025-08-22,20
2303,id2303_S2RGB_100px,poor,0.39263326,37.65052442293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2303_S2RGB_100px.png,2015-06-23,2025-08-22,20
2304,id2304_S2RGB_100px,poor,0.42830253,37.65885775293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2304_S2RGB_100px.png,2015-06-23,2025-08-22,20
2305,id2305_S2RGB_100px,poor,0.42693445,37.66719108293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2305_S2RGB_100px.png,2015-06-23,2025-08-22,20
2306,id2306_S2RGB_100px,poor,0.4456045,37.67552441293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2306_S2RGB_100px.png,2015-06-23,2025-08-22,20
2307,id2307_S2RGB_100px,poor,0.4534004,37.68385774293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2307_S2RGB_100px.png,2015-06-23,2025-08-22,20
2308,id2308_S2RGB_100px,poor,0.47175902,37.69219107293,0.0636175898242195,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2308_S2RGB_100px.png,2015-06-23,2025-08-22,20
2309,id2309_S2RGB_100px,severely poor,0.7620187,40.29219003293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2309_S2RGB_100px.png,2015-06-23,2025-08-22,20
2310,id2310_S2RGB_100px,severely poor,0.74627656,40.30052336293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2310_S2RGB_100px.png,2015-06-23,2025-08-22,20
2311,id2311_S2RGB_100px,severely poor,0.7442812,40.30885669293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2311_S2RGB_100px.png,2015-06-23,2025-08-22,20
2312,id2312_S2RGB_100px,severely poor,0.76341754,40.31719002293,0.0636175898242195,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2312_S2RGB_100px.png,2015-06-23,2025-08-22,20
2313,id2313_S2RGB_100px,poor,0.47227317,34.26719244293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2313_S2RGB_100px.png,2015-06-23,2025-08-22,20
2314,id2314_S2RGB_100px,poor,0.45585436,34.27552577293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2314_S2RGB_100px.png,2015-06-23,2025-08-22,20
2315,id2315_S2RGB_100px,poor,0.44920972,34.28385910293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2315_S2RGB_100px.png,2015-06-23,2025-08-22,20
2316,id2316_S2RGB_100px,poor,0.44930816,34.29219243293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2316_S2RGB_100px.png,2015-06-23,2025-08-22,20
2317,id2317_S2RGB_100px,poor,0.44605985,34.30052576293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2317_S2RGB_100px.png,2015-06-23,2025-08-22,20
2318,id2318_S2RGB_100px,poor,0.45901397,34.30885909293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2318_S2RGB_100px.png,2015-06-23,2025-08-22,20
2319,id2319_S2RGB_100px,poor,0.46398,34.36719240293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2319_S2RGB_100px.png,2015-06-23,2025-08-22,20
2320,id2320_S2RGB_100px,poor,0.46268272,34.43385904293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2320_S2RGB_100px.png,2015-06-23,2025-08-22,20
2321,id2321_S2RGB_100px,poor,0.4325276,34.54219233293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2321_S2RGB_100px.png,2015-06-23,2025-08-22,20
2322,id2322_S2RGB_100px,poor,0.45306396,34.55885899293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2322_S2RGB_100px.png,2015-06-23,2025-08-22,20
2323,id2323_S2RGB_100px,poor,0.44753703,34.56719232293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2323_S2RGB_100px.png,2015-06-23,2025-08-22,20
2324,id2324_S2RGB_100px,poor,0.4436198,34.57552565293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2324_S2RGB_100px.png,2015-06-23,2025-08-22,20
2325,id2325_S2RGB_100px,poor,0.45888266,34.58385898293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2325_S2RGB_100px.png,2015-06-23,2025-08-22,20
2326,id2326_S2RGB_100px,poor,0.48103565,34.59219231293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2326_S2RGB_100px.png,2015-06-23,2025-08-22,20
2327,id2327_S2RGB_100px,severely poor,0.50816566,34.60052564293,0.0552842598242193,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2327_S2RGB_100px.png,2015-06-23,2025-08-22,20
2328,id2328_S2RGB_100px,severely poor,0.50174516,34.60885897293,0.0552842598242193,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2328_S2RGB_100px.png,2015-06-23,2025-08-22,20
2329,id2329_S2RGB_100px,severely poor,0.50753963,34.61719230293,0.0552842598242193,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2329_S2RGB_100px.png,2015-06-23,2025-08-22,20
2330,id2330_S2RGB_100px,poor,0.4979597,34.62552563293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2330_S2RGB_100px.png,2015-06-23,2025-08-22,20
2331,id2331_S2RGB_100px,poor,0.49635372,34.63385896293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2331_S2RGB_100px.png,2015-06-23,2025-08-22,20
2332,id2332_S2RGB_100px,poor,0.49308953,34.64219229293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2332_S2RGB_100px.png,2015-06-23,2025-08-22,20
2333,id2333_S2RGB_100px,poor,0.49393624,34.65052562293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2333_S2RGB_100px.png,2015-06-23,2025-08-22,20
2334,id2334_S2RGB_100px,poor,0.48899388,34.65885895293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2334_S2RGB_100px.png,2015-06-23,2025-08-22,20
2335,id2335_S2RGB_100px,poor,0.48071986,34.67552561293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2335_S2RGB_100px.png,2015-06-23,2025-08-22,20
2336,id2336_S2RGB_100px,poor,0.4860124,34.68385894293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2336_S2RGB_100px.png,2015-06-23,2025-08-22,20
2337,id2337_S2RGB_100px,poor,0.49076948,34.69219227293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2337_S2RGB_100px.png,2015-06-23,2025-08-22,20
2338,id2338_S2RGB_100px,poor,0.47145814,34.70052560293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2338_S2RGB_100px.png,2015-06-23,2025-08-22,20
2339,id2339_S2RGB_100px,poor,0.4586996,34.70885893293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2339_S2RGB_100px.png,2015-06-23,2025-08-22,20
2340,id2340_S2RGB_100px,poor,0.43924695,34.71719226293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2340_S2RGB_100px.png,2015-06-23,2025-08-22,20
2341,id2341_S2RGB_100px,poor,0.45138532,34.72552559293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2341_S2RGB_100px.png,2015-06-23,2025-08-22,20
2342,id2342_S2RGB_100px,poor,0.47977096,34.73385892293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2342_S2RGB_100px.png,2015-06-23,2025-08-22,20
2343,id2343_S2RGB_100px,poor,0.48776186,34.74219225293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2343_S2RGB_100px.png,2015-06-23,2025-08-22,20
2344,id2344_S2RGB_100px,poor,0.47844687,34.75052558293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2344_S2RGB_100px.png,2015-06-23,2025-08-22,20
2345,id2345_S2RGB_100px,poor,0.4773486,34.75885891293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2345_S2RGB_100px.png,2015-06-23,2025-08-22,20
2346,id2346_S2RGB_100px,poor,0.45543444,34.76719224293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2346_S2RGB_100px.png,2015-06-23,2025-08-22,20
2347,id2347_S2RGB_100px,poor,0.44715527,34.77552557293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2347_S2RGB_100px.png,2015-06-23,2025-08-22,20
2348,id2348_S2RGB_100px,poor,0.4387396,34.78385890293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2348_S2RGB_100px.png,2015-06-23,2025-08-22,20
2349,id2349_S2RGB_100px,poor,0.47815338,34.81719222293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2349_S2RGB_100px.png,2015-06-23,2025-08-22,20
2350,id2350_S2RGB_100px,poor,0.47944075,34.82552555293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2350_S2RGB_100px.png,2015-06-23,2025-08-22,20
2351,id2351_S2RGB_100px,severely poor,0.5097189,34.84219221293,0.0552842598242193,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2351_S2RGB_100px.png,2015-06-23,2025-08-22,20
2352,id2352_S2RGB_100px,severely poor,0.53788096,35.23385872293,0.0552842598242193,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2352_S2RGB_100px.png,2015-06-23,2025-08-22,20
2353,id2353_S2RGB_100px,severely poor,0.56140596,35.24219205293,0.0552842598242193,poverty_severely_poor,,/home/annaj/satellite_dataset_kenya/poverty_severely_poor/id2353_S2RGB_100px.png,2015-06-23,2025-08-22,20
2354,id2354_S2RGB_100px,poor,0.3894735,35.71719186293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2354_S2RGB_100px.png,2015-06-23,2025-08-22,20
2355,id2355_S2RGB_100px,poor,0.37736225,35.72552519293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2355_S2RGB_100px.png,2015-06-23,2025-08-22,20
2356,id2356_S2RGB_100px,poor,0.418845,35.73385852293,0.0552842598242193,poverty_poor,,/home/annaj/satellite_dataset_kenya/poverty_poor/id2356_S2RGB_100px.png,2015-06-23,2025-08-22,20
2357,id2357_S2RGB_100px,vulnerable,0.24453887,36.35052494293,0.0552842598242193,poverty_vulnerable,,/home/annaj/satellite_dataset_kenya/poverty_vulnerable/id2357_S2RGB_100px.png,2015-06-23,2025-08-22,20
2358,id2358_S2RGB_100px,vulnerable,0.23956768,36.35885827293,0.0552842598242193,poverty_vulnerable,,/home/annaj/satellite_dataset_kenya/poverty_vulnerable/id2358_S2RGB_100px.png,2015-06-23,2025-08-22,20
